w_idx,cbow_cos_ref,cbow_cos_syn1,cbow_cos_syn0,cbow_dist_syn0,sk_no,sk_word,sk_cos_ref,sk_cos_syn1,sk_cos_syn0,sk_dist_syn0,target
30346,6.654909133911133,1.4834477527197236,1.387715919050669,-1.0086945306956832,151,台江,7.7998552322387695,1.2216890768458903,1.4758825489213383,-1.4889089743360342,1
25352,-0.9263668060302734,-0.3854004055473129,-0.8952854072758485,0.1974590485397632,151,老话,3.247567653656006,-0.9869509498961848,-0.2409466694551773,0.5699601438986105,0
14181,8.9183931350708,-0.39411191799841144,-0.521410334939407,1.304086929236356,151,柔蓝食,15.496458053588867,0.3855487369123111,-0.6417793678223714,0.3251948113551135,0
7598,3.8067386150360107,-0.7039354291739989,0.028979823164586627,-0.4928514470804348,151,锁水,3.4570484161376953,-0.620286863862017,-0.5931565116437896,0.5937540190823181,0
9385,-1.1819376945495605,1.1262784256511433,-0.5726665638856226,0.7327680602108807,152,甘心,-0.7309463024139404,-0.24599760818446711,1.35603267610442,-0.2774254600236832,0
21318,5.224543571472168,0.9956463117922475,1.3735943797062153,-1.2737584948629945,152,龙山寺,7.347716331481934,1.6477538067840285,0.3202154065105114,-1.6018640750010733,1
63507,5.296685695648193,-0.6279965338231369,0.5609480791140822,-0.2145709332759942,152,毛巾架,3.838017463684082,-0.2694788755556451,-1.1857776203315564,0.7476181048908483,0
127145,3.86134672164917,-0.40792505948064567,-1.202126858795606,1.2464328269244944,152,急救箱,5.741683483123779,-0.06079336546896142,-0.761126824746872,0.28494992359618526,0
924,0.15863877534866333,-1.0860031441396079,-0.1597490361390697,-0.49087145899636825,152,有种,0.0034230947494506836,-1.0714839575749542,0.27065636246349284,0.846721506537745,0
13761,2.96950364112854,-0.7713429743432647,-0.01149189547271248,0.10631007663522835,153,法宝,1.2815020084381104,-0.376752287389237,-0.07165249423317849,0.443970247308833,0
28605,5.002337455749512,0.4113857624305803,0.45370134248611377,-0.4483007914996045,153,装水,3.318441152572632,0.21152916046852296,-0.008151095705337572,-0.2712102384074102,0
22831,4.404890537261963,0.6327259704615996,0.7582897589298495,-0.9328382395877017,153,龟山,6.0312299728393555,0.6945441917534789,-0.48683058459382295,-0.1074766614246395,1
22104,3.57485294342041,-1.319230146668492,-1.717930348518328,1.6633148025878326,153,脑子,1.2903602123260498,-1.5277581333724826,-1.0578127196017217,1.3303794624894505,0
42847,4.314143180847168,1.0464613881195768,0.517431142575077,-0.38848584813575476,153,保母,3.2640252113342285,0.9984370685397223,1.6244468941340655,-1.3956628099662265,0
9638,2.749722480773926,1.4158196860665673,1.218112142126331,-1.264502864087485,154,交流道,4.059605121612549,1.6861056852402254,1.307539432609287,-1.5990988930952608,1
7783,2.9360568523406982,-0.8893624388156607,-1.0921381233059348,0.6510204101268672,154,脆片,2.73447847366333,-0.8005998452104341,-0.5286080939596378,0.6851452054452176,0
57977,5.619143486022949,-1.0133371614447322,-0.915849660751926,1.2570156543796065,154,卫衣,5.471474647521973,-0.2538040741669835,-1.2646634721495147,0.9664467022966409,0
13227,5.669246673583984,0.4153568567645521,0.6887955781106133,-0.6300271125498276,154,汗水,5.2042999267578125,0.03921772838812966,-0.140260912609204,0.1117060042224273,0
89275,4.737298965454102,0.07152305742927402,0.10108006382091653,-0.013506087869161099,154,会儿,1.55683434009552,-0.6709194942509383,0.6259930461090676,-0.16419901886902,0
9638,2.749722480773926,1.4267111335994669,1.1130569422385885,-1.054034965244177,154,交流道,4.059605121612549,1.7176869764226423,1.223753717740737,-1.513081333785048,1
7783,2.9360568523406982,-0.8075628819481562,-0.8749030343271497,0.27905794545506835,154,脆片,2.73447847366333,-0.7996347780949338,-0.4954832871497537,0.6136855965797475,0
57977,5.619143486022949,-1.088467353032378,-1.2165393089020848,1.5725152227652994,154,卫衣,5.471474647521973,-0.3371090426557691,-1.2643943118487755,1.0735489900157238,0
13227,5.669246673583984,0.3280569406033011,0.6253213846876241,-0.4995144157445451,154,汗水,5.2042999267578125,-0.037740801131011574,-0.23914401685188946,0.2012831785310872,0
89275,4.737298965454102,0.14126216077776604,0.35306401630302164,-0.29802378723164097,154,会儿,1.55683434009552,-0.5432023545409275,0.7752678981096821,-0.37543643134152843,0
44691,6.746216297149658,0.49209659421701296,-0.4589812662771401,0.6364704363057622,155,良缘,6.738682746887207,-0.043870384288346054,-0.7217691679206026,0.6952990925253907,0
8670,2.3004355430603027,0.5969398929396362,1.1305617960465206,-1.0496656729031992,155,大同,5.718280792236328,0.9561004816755115,1.3994690969396304,-1.5671786898232898,1
60281,4.291377067565918,1.023965718554655,0.7110020045068765,-0.5923308696862929,155,丽舍,14.404942512512207,1.043080732101568,-0.7643267255095698,-0.1800430418620364,0
38269,6.528851509094238,-1.3020705968198494,-1.415817022398431,1.407392846053045,155,左脚,3.6846630573272705,-1.182971786087172,-0.639543860150246,1.0132107473813705,0
4695,3.2706172466278076,-0.8109316088914543,0.03323448812217351,-0.4018667397693125,155,栗子,2.5131068229675293,-0.7723390434015561,0.7261706566407906,0.03871189177854379,0
48979,4.447703838348389,-0.7795019025220219,-0.7092657905669189,0.6277750072139364,156,最帅,3.774851083755493,-1.1888089238506077,-0.8254499053657943,1.0035004745968805,0
48589,5.03782320022583,0.13442292137028913,-0.013946816989836592,0.024823036258105533,156,牛河,9.107687950134277,0.6193182333775525,-0.28179489738754054,-0.178146355785054,0
59636,7.0529327392578125,0.01949359469459889,-0.5678108640542471,0.6936222013066705,156,乳沟,3.7388148307800293,-0.1397811697797413,0.29930323326430297,-0.020138871892199612,0
7958,4.318228244781494,1.5733974536642767,1.727400719288567,-1.7262046398275899,156,lunasol,4.064752578735352,1.3375159347762653,1.592090491306375,-1.550792996626384,1
28709,4.935490608215332,-0.9478120672071431,-0.43637724767756403,0.3799843950488753,156,主殿,4.415691375732422,-0.6282440745234679,-0.7841489218173463,0.7455777497067698,0
305,1.406954050064087,1.0043359817908,0.637728627871482,-1.0336691906273119,157,宜兰,1.8904075622558594,1.6437854202481854,1.0823561502723025,-1.5165576325598469,1
37265,5.825679302215576,-0.21360347024679543,0.8043939699413638,-0.766181196947259,157,奶嘴,3.8992981910705566,-0.884236102945503,-1.0497268871006098,1.0691682375044838,0
9431,-0.4259519577026367,0.32232965088021914,-0.6297397682143923,1.1555171430007058,157,安全感,0.9131332635879517,-0.5963474028418225,1.0456503868346914,-0.11401521154725686,0
2200,3.812772035598755,-1.610649836531461,-1.4596849913651253,0.9552905615722332,157,精油,3.862319231033325,0.1896446409912012,-0.7001528573473181,0.7202163488189334,0
52130,3.65151047706604,0.4975876741072383,0.6473021617666722,-0.3109573169983905,157,膳食,5.535251617431641,-0.35284655545205285,-0.3781267926590645,-0.15881174221633565,0
23237,5.583354949951172,-0.712683342627977,-0.6587120894895415,0.6825851328658069,158,双溪,9.365726470947266,-0.32655116903736703,-0.485915275387671,0.4438377816154548,0
46668,5.144905090332031,-0.07896080693556101,0.2546884524931573,-0.28855286555882215,158,赖清德,6.696252346038818,-0.04947614346325789,-0.03808102600256177,0.025544517970812995,0
10719,5.189413070678711,1.7157080996051974,1.6009158431010335,-1.5771823281714834,158,clarisonic,5.257298946380615,1.723801827128011,1.729825928476868,-1.7230448788167252,1
35570,4.226739883422852,-0.7020801672391044,-0.9316316085279104,0.9544721581489798,158,午觉,3.678121566772461,-0.7486389625749091,-0.7497580854230828,0.7811635861613322,0
81023,4.421492576599121,-0.22198378280255499,-0.26526059757674003,0.22867790271552033,158,粉桃,4.787900447845459,-0.5991355520524771,-0.45607154166355385,0.47249899306912224,0
1068,1.6565016508102417,1.5851127752566843,1.1400123933889865,-1.523819560912048,159,新竹,3.4239063262939453,1.260938133784284,1.522985394021005,-1.6967500140062295,1
41895,6.365840911865234,-0.2719180385432676,0.14141363054919034,0.9287010566073077,159,流氓,15.323519706726074,0.7692439574572657,-0.7907729283482565,0.4393758642595702,0
27969,2.0464272499084473,-1.0886641665302172,-1.4911618393308312,0.8199308873843021,159,趣味性,0.597332775592804,-1.1366157304466562,0.30286684838511835,0.17775012176948846,0
34001,2.753622055053711,0.2063892410589852,-0.36140226120186286,0.13042227606493803,159,下机,2.6841180324554443,-0.19461952578680522,-0.05506222820444424,0.1438327764052985,0
23666,4.5137834548950195,-0.4309198112421843,0.5711380765945172,-0.3552346591445099,159,亲肤性,5.544388771057129,-0.6989468350080889,-0.9800170858534227,0.9357912515718937,0
12820,-2.2096595764160156,0.9614422633875717,0.6318244111891586,-0.6633749609542398,160,极具,0.7497180104255676,0.6323200707771411,1.2507368894325914,-1.2073859969417602,0
35542,3.9141671657562256,-0.9487957672632585,-1.0994033479564904,1.1006473873767504,160,车友,3.24338436126709,-1.1185388249658592,-0.629537966070814,1.117160977583185,0
15901,3.301835060119629,0.7602716251477403,1.0346624798134738,-1.010123863899815,160,男主人,2.1599717140197754,-0.5413770430156227,0.3399369060553794,-0.3357418768618115,0
33058,4.806219100952148,-0.7729181212720543,-0.5670835430461424,0.5728514374772944,160,使者,11.71030330657959,1.0275957972043517,-0.9611358294171558,0.4259668962204015,0
12820,-2.2096595764160156,0.8888391922821062,0.6550411917037338,-0.7664477839152107,160,极具,0.7497180104255676,0.211436591566011,1.342741541443336,-1.3429540973533274,0
35542,3.9141671657562256,-1.0922043887698314,-1.2534413218219698,1.4710136178160749,160,车友,3.24338436126709,-0.528388346484746,-0.3617272781257167,0.37099616862380674,0
15901,3.301835060119629,0.8075068546434164,-0.3414107887584645,-0.36761627243628536,160,男主人,2.1599717140197754,-0.9873581235139454,0.05032742563474535,-0.055539746142204284,0
33058,4.806219100952148,-0.6041416581556911,0.9398109188767008,-0.336949561464586,160,使者,11.71030330657959,1.3043098784326848,-1.0313416889523639,1.027497674871737,0
8396,2.731517791748047,-1.409871118858397,-0.841335570594487,-0.8295616954547178,161,无骨,3.5358762741088867,-0.731650130086404,-0.10076996311169917,0.25251792371422055,0
7772,3.3145055770874023,1.2631575028313629,0.8009147802075663,-0.7198589869892653,161,兰屿,4.75206184387207,1.7574684973494377,0.8489113143107796,-1.1731357140511969,1
35508,4.643681526184082,-0.4719575362125875,-0.16441264035494527,0.9755111379833873,161,唇笔,4.521434783935547,-0.3776660294841528,-1.6764902339933763,1.5366787437824692,0
17247,4.665687561035156,0.2734493813145597,1.2431796375011819,-0.6288296918615415,161,炒年糕,3.71648907661438,-0.4320349843201846,0.3465741305945483,-0.3745142486061458,0
9034,0.6326861381530762,0.34522177092506273,-1.038346206759316,1.2027392363221372,161,一色,1.592580795288086,-0.21611735345869534,0.5817747521997486,-0.2415467048393641,0
8396,2.731517791748047,-0.6159497042651859,-0.9452427648912117,-0.4480835102662263,161,无骨,3.5358762741088867,-0.4181418391807934,-0.06601454207715411,0.20553767227648734,0
7772,3.3145055770874023,1.5986318588639343,1.028438471761729,-1.4094964422501473,161,兰屿,4.75206184387207,1.6354734463517346,1.380010108308751,-1.6185282735023603,1
35508,4.643681526184082,-0.47448164779436613,0.840863074839668,0.02890458682866336,161,唇笔,4.521434783935547,-0.2832667467449559,-1.297322058820799,1.0499169543090288,0
17247,4.665687561035156,-0.8502191299650373,-1.1383567518883941,1.1786090163586906,161,炒年糕,3.71648907661438,-1.0300179438152985,-0.4600173122710138,0.47298462809960684,0
9034,0.6326861381530762,0.3420186231606554,0.21429797017820898,0.6500663493290036,161,一色,1.592580795288086,0.09595308338931455,0.4433438048602118,-0.10991098118277669,0
17155,4.575549125671387,-0.16359772673444667,0.48156468678700204,-0.45234701078847883,162,幼儿,3.8635079860687256,0.6513331792094204,0.745627980509527,-1.1700272227601796,0
1536,0.9783291816711426,1.612970073355505,0.28679272218277774,-0.24675984165717324,162,台中市,3.640441417694092,1.3911329706031177,-0.4602374059884501,-0.7628264006194354,1
26416,3.513634204864502,-0.6917524955890928,-0.5986191856130385,0.8644500320832681,162,太亮,3.20503830909729,-0.4895795714536985,-1.343828772991464,1.1311769132623823,0
27997,3.3389041423797607,0.17166618285488505,1.202200219267822,-1.3020051620788669,162,办事,1.488037109375,-0.4641152338004724,1.187322040916791,-0.07256855112679805,0
19996,3.415205955505371,-0.9292860338868509,-1.371938442624563,1.136661982441251,162,青豆,1.2735707759857178,-1.0887713445583693,-0.1288838424464007,0.8742452612440308,0
1723,2.581334114074707,0.4634351773843167,0.07609275554434337,-0.15852164216129344,163,房型,2.347229242324829,0.7088803545902097,-0.11768439292682592,-0.01996188211137389,0
59798,6.306311130523682,-0.7092310369430923,-0.2906412747902994,0.5919073561979064,163,武功,6.1886420249938965,-0.7083702105136074,-1.5721802820100483,1.3279804188332491,0
14795,1.8593051433563232,-0.3226882349169692,-0.8629926220447078,0.8639082842851921,163,怪味,1.033050775527954,-0.25631111411665786,0.6304018534996312,-0.2456796443960847,0
10676,3.5062544345855713,1.5123512428735066,1.6755277612210824,-1.657778603053037,163,gucci,4.330025672912598,1.3314967280302235,1.0568757517774043,-1.4287854781368792,1
30400,2.5997495651245117,-0.9438671483977618,-0.5979866199304185,0.3604846047312264,163,意念,1.3973532915115356,-1.0756957579901727,0.0025870696598361245,0.3664465858111143,0
13416,3.311718702316284,0.35798101275688887,0.3333328983578205,0.2107985808585729,164,文华,7.046603679656982,0.43471483214032003,0.0836854192233694,-0.535473937223348,0
101437,4.761795997619629,-0.8163254692297167,-0.49652565842346985,0.24109518659863757,164,橘粉,3.491278648376465,-1.476946343045908,-0.7243589734774787,0.8022325660292495,0
305,1.406954050064087,1.5102879816851043,1.5881575261232515,-1.708346819906098,164,宜兰,1.8904075622558594,1.0941865946376896,1.5973993126439452,-1.4935853788659954,1
24767,4.084715843200684,-0.9567849152906596,-0.9414418001367133,0.9361640813550532,164,乐事,5.651453495025635,-0.4902288451668045,0.0006747893309441094,0.40563783356415195,0
12028,5.0621657371521,-0.09515860992161818,-0.48352296592088906,0.32028897109383925,164,莲蓬头,3.8135740756988525,0.4382737614347109,-0.9574005477207915,0.8211889164959267,0
1202,2.0537033081054688,1.6663726876489047,1.653980663245922,-1.66353902928254,165,彰化,4.4581804275512695,1.623814420317655,1.2299528140117504,-1.6586262972902126,1
56934,5.439887523651123,-0.8492624512288635,-1.0585676862756659,1.0171822936156105,165,防腐,5.413633346557617,-0.7646131147773976,-1.2337279532066978,1.0332471243801657,0
45849,3.504940986633301,0.12078050917671604,-0.14445322134685834,0.1374092393737297,165,守候,2.33004093170166,-0.6518407565134303,0.4209759486890225,0.026797465764847688,0
60520,3.4375033378601074,-0.3147573413959663,-0.12244266262193812,0.4119269214264122,165,集中度,4.81963586807251,0.3038721408766123,-0.8005811500779596,0.32659517247660097,0
5475,2.0046072006225586,-0.6231334042007899,-0.32851709300145937,0.09702057486678949,165,橱窗,1.5838128328323364,-0.5112326899034418,0.38338034058388737,0.27198653466861006,0
14587,4.785297870635986,-0.06227654824092191,-1.2846466920378543,1.1516465214992049,166,纪念碑,6.6128082275390625,-0.5628309638640536,-1.4005787653403783,1.2029251991806635,0
11044,4.905442237854004,0.09756174875546844,-0.4972058366943405,0.4673212000805582,166,咖啡因,5.254004001617432,-0.3813531343171366,0.3752313396722259,0.3189881509810437,0
38925,6.285735130310059,-0.3219453430251176,-0.08143950705030976,0.14171167846931546,166,雪橇,5.379096984863281,-0.8455571501470092,-0.24102666373978804,0.5494531590041251,0
12697,6.3992228507995605,1.529307616919594,1.355856009510631,-1.5456377575825286,166,revive,6.400391578674316,1.6762915513582506,1.3534769321833031,-1.0806228981244541,1
97269,-2.5066447257995605,-1.2426474744090228,0.5074360262718743,-0.21504164246654375,166,伯克利,10.307500839233398,0.11344969696995345,-0.08710284277536164,-0.9907436110413981,0
38338,3.395855665206909,-1.1009645820733316,-0.8571103367341176,0.9911109376466485,167,良品,4.296444892883301,-0.553496755580031,-0.9377724155505661,0.8011165554822482,0
17493,3.2114410400390625,-0.9303432008437736,-0.10505007328228796,0.10339908890196699,167,张贴,2.6487722396850586,-0.3192971033886759,-0.33543850195254177,0.3091548745703326,0
10834,1.8282819986343384,1.2600963052340266,1.484262538237314,-1.4973243019077436,167,山坡,1.8210556507110596,1.7377852570140933,1.4478151892462288,-1.7304668711614746,1
27229,4.516427040100098,0.2493848749029474,0.41533482952048173,-0.3833569183256615,167,麦克风,3.839641571044922,-0.1181010087938471,-0.7568735510218505,0.5047753300632823,0
7115,-0.8034775257110596,0.5218266027801309,-0.9374369577413898,0.786171193684788,167,太棒了,-1.4570845365524292,-0.7468903892515406,0.582269279278731,0.11542011104560553,0
43898,5.033736228942871,-0.26759806405845665,0.023535858662127453,0.9931295788493255,168,心胸,4.759257793426514,-1.5927581453255826,-0.7610540441231705,0.8862191512919388,0
3109,2.0787103176116943,-0.5776760872197492,-0.8184471867931202,0.7434999738698259,168,显色,2.781867742538452,0.18814974415590574,-0.6805246852456448,0.7527674775366486,0
4372,1.9606952667236328,0.06007102464960482,-1.052157526605073,0.15625841154429487,168,写文,4.6903533935546875,0.3939822578912395,0.9534557251337803,-0.703396828666402,0
1875,2.988110303878784,1.6737731192213399,1.431827220907228,-1.5143226287918519,168,垦丁,4.060779094696045,1.1224907381182776,1.226271520716642,-1.393949721097751,1
9791,5.768643856048584,-0.8885699925927383,0.4152416338288383,-0.37856533547159144,168,西米露,4.169288158416748,-0.11186459483984436,-0.7381485164816052,0.4583599209355654,0
52450,7.485299587249756,-1.433901611014675,-0.5813088588663997,0.7593711004803483,169,卫署,10.483728408813477,-0.7892563739914074,-1.1561417280327493,0.8128855076578169,0
2304,2.7955658435821533,0.45679523574255276,-0.16681989433789762,0.017434376165843042,169,关西,4.65437126159668,0.32776507423823853,0.5634639559999695,-0.43969782014565684,1
35777,3.8650166988372803,-0.05479123920823118,-0.9009189611083074,0.9060792676078181,169,阿凯,9.13503646850586,-0.01766351330092638,-0.8886773292874766,0.8120269784737927,0
7149,4.492981910705566,1.2904989538586287,1.6797773216135508,-1.6115142531461775,169,桧木,7.411796569824219,1.4954710654578,1.2196821494360781,-1.5370987999728802,0
12715,3.863637924194336,-0.25860133937827506,-0.03072960730094544,-0.07137049110781664,169,头部,3.311237335205078,-1.0163162524037084,0.261672951884178,0.35188413398689167,0
14645,3.6042251586914062,0.09166086799372425,-0.3789537402424059,-0.4364736518093955,170,圆弧,2.396993637084961,-0.1914134465574084,1.0189510704791864,-0.5027543605717205,0
69344,5.2349066734313965,1.6388066176629212,1.6421605644211221,-1.3829806072879343,170,大板根,5.477106094360352,1.034965892578063,0.9088629994841904,-1.1905189866812487,1
80275,4.342669486999512,-0.7844106057789296,-0.6270966843526987,0.6042162867992034,170,全职,5.205406188964844,-1.113471873755624,-1.0658469414681888,1.1541978936999375,0
43516,6.1844587326049805,-0.12438869267644172,0.21304493804006347,-0.02221289826558264,170,家家酒,5.344803810119629,1.0338364104443465,0.12945527996188136,-0.38331319232545225,0
58897,6.442232608795166,-0.8216681872012764,-0.8491550778660809,1.2374508705637135,170,财团,6.282583236694336,-0.7639169827093758,-0.9914224084570707,0.9223886458784454,0
13890,6.9212141036987305,0.007085467455414074,-0.3522344130511654,0.6496581470434462,171,冰室,11.054704666137695,1.5003179114681293,-0.8114817225273692,-0.7504094967764047,0
1776,1.1328541040420532,1.6267896354658402,0.892719508115852,-1.2361389300835788,171,成功,1.4544378519058228,-0.26749591841158676,1.4187307555584165,-0.8916976899522511,1
20953,6.519924163818359,-0.8798458693412499,-1.413637763146685,1.3296278525095162,171,灯火,4.015786170959473,-0.09194839197178799,-0.28106457139216445,-0.2573430073629095,0
15310,2.618515968322754,0.007105469737879069,-0.15478365860653437,-0.4257068327700499,171,定点,0.9396129846572876,-1.2839637112292852,0.6103756135145895,0.3286051917433994,0
24591,2.1743721961975098,-0.7611347033178828,1.0279363266885282,-0.3174402366993292,171,先画,2.3472657203674316,0.14309011014453243,-0.9365600751534761,1.5708450023481946,0
158952,3.3423309326171875,-0.9051327814598795,-0.031661256515582006,-0.0459170440714049,172,款包,2.6099860668182373,-1.0387695321485049,-0.7345070840275956,0.7370805788598762,0
9925,3.3224027156829834,0.29033047424081915,0.818087198370209,-0.7439924762758199,172,指尖,3.4042577743530273,0.43475340661299433,0.405826246853501,-0.5305703548129277,0
9349,3.0469913482666016,1.5199407552794306,0.9563812687638701,-0.81306984880165,172,狮子,2.315061092376709,1.3939678142509069,1.497442581906049,-1.4639273261338999,1
102156,3.4587302207946777,-0.018642295264621377,-0.20193468042761736,-0.06410629864172475,172,大长,2.3478283882141113,-0.8832325555756648,-0.15399261346583662,0.2811634328578216,0
8884,4.70108699798584,-0.8864961527957487,-1.5408725301908794,1.6670856677906023,172,句点,6.283185958862305,0.09328086686026396,-1.0147691312661153,0.9762536692291244,0
21361,4.133426666259766,0.11059511603248463,-0.39161630004821035,0.4593870031402637,173,夜光,7.995828628540039,0.24189008543753918,-0.1987007717376017,0.10432607865874126,0
23650,3.089890480041504,-0.45636495531116666,-0.5860550776721068,0.6509992846657575,173,电视机,2.4263722896575928,-0.6448661022583846,-0.5797216574697146,0.5990704331674522,0
7837,4.7064032554626465,1.6922320487585119,1.6922856452450439,-1.650680023811839,173,pink,4.245327949523926,1.647175925895841,1.7376091217846357,-1.7278583727136687,1
12990,3.544908285140991,-0.7416788959735094,0.08087584097188329,-0.22707557271927828,173,酸酸,2.3954591751098633,-0.48347878190654053,-0.21020905994889458,0.26730739436256584,0
12774,2.6792118549346924,-0.6047833135063202,-0.7954901084966096,0.7673693087250987,173,老佛爷,3.340571165084839,-0.7607211271684555,-0.7489776326284233,0.7571544665249093,0
1262,2.461198329925537,1.362101832813868,1.7624822412682668,-1.571647298868894,174,眼线,2.738363027572632,1.7625235917702384,1.5400961054788753,-1.725270640670797,1
21230,5.649152755737305,0.001092632160491119,-0.5732855914125559,0.28388295786231793,174,全鸡,4.485943794250488,-0.5282229366691433,-0.12257890423354754,0.3115466084656534,0
72395,4.197581768035889,-1.081866724595911,-0.628925816302055,1.191341601343946,174,寻宝趣,13.442798614501953,-0.338809137024622,-1.2150551327764598,0.77977149252816,0
12603,3.3362245559692383,0.5429548629723819,-0.2010765968511452,-0.0644646052890865,174,花开,5.107095718383789,-0.22554432247094228,0.13983324957274545,0.0747073744434588,0
16731,3.103428840637207,-0.8242826033508298,-0.3591942367025112,0.16088734495172233,174,顺游,5.098560333251953,-0.6699471956055324,-0.34229531804161384,0.5592451652335465,0
1107,2.237297534942627,1.1735434333908386,0.5592551345113476,-0.5813990800309206,175,机场,2.0199737548828125,1.5478274990065617,1.12196532543476,-1.7483889188640374,1
1173,0.8251981139183044,-0.11754333776296594,-0.7964768567590083,0.6926266341527059,175,状况,0.09752553701400757,-0.3994455889148145,0.7534605520622342,0.2649630573141662,0
1340,1.7698780298233032,0.7193954798189994,1.329775386845132,-1.3325997107717793,175,装饰,0.6434370279312134,-0.7470970579514596,0.08421861680027246,0.34806012424574534,0
3056,2.4788146018981934,-0.38003904769692454,0.040118502223198335,0.03599203201315559,175,玩具,2.445676326751709,0.43418214597210053,-1.3307459978250453,0.33610433139084345,0
493,0.551605224609375,-1.3953565277499476,-1.1326721668206694,1.1853801246368303,175,质感,0.5848040580749512,-0.835466998112388,-0.6288984964722213,0.7992614059133113,0
8302,3.3472330570220947,1.734345981229966,1.4739683681337488,-1.4785683421134364,176,南庄,3.2399260997772217,1.6704473267418125,1.6294005591199905,-1.7259386632481348,1
6379,3.8471879959106445,-0.15394355870290816,0.33133418843069506,-0.32284946449740126,176,行销,4.384004592895508,0.011182444718511427,-0.09084840405916515,0.02339966093555441,0
19110,3.764469623565674,-0.5607049962359851,-0.028554585042755126,0.1671713128732352,176,柏林,6.1194047927856445,-0.15424948933942292,-1.1126308772071298,0.7256729956538976,0
29879,2.2494239807128906,-0.2509434363269321,-1.1514356361756513,1.2332222927575627,176,韦德,0.41209256649017334,-0.8617781460455428,-0.276790291285274,0.5802297692566084,0
18853,2.257699489593506,-0.7687539899641401,-0.6253123353460373,0.4010242009800461,176,老母,1.1419677734375,-0.6656021360753608,-0.1491309865684242,0.3966362374020601,0
304,1.469742774963379,0.4461821013080707,-0.04239298047301389,-0.5052047738497677,177,台南,2.1426398754119873,1.343822970718395,1.2064002181506523,-0.9695197532975179,1
2756,2.8493216037750244,-0.6700983281577355,0.5706939431881349,-0.8273763771145538,177,双人,3.0877339839935303,-0.7147934673338587,0.2606139668852844,0.5630692459686808,0
55299,3.4215025901794434,1.0894156444679113,0.5053435117343664,-0.2652189269266714,177,外流,2.881664752960205,-0.7115930796582399,0.33442123583046707,-0.02502099124016775,0
26815,6.214591979980469,0.5134317472848781,0.6837877626884232,-0.12667892673432396,177,紫阳花,4.416682720184326,0.8072573227805437,-0.29151473803405037,-0.9351931353927943,0
37045,4.867214202880859,-1.3789311649031237,-1.7174322371379114,1.7244790046253116,177,子女,3.966653823852539,-0.7246937465068384,-1.5099206828323586,1.3666646339617252,0
1229,2.0031654834747314,1.4747729951986632,1.208468538564411,-1.1062797609828061,178,精华液,1.6382032632827759,1.700165386129501,1.181748624864871,-1.5091482473204463,1
32683,2.1088969707489014,-1.0557907154098916,-1.0020697098062212,1.1706057862433765,178,立志,2.936450481414795,-0.9488448804349273,-0.9462112608495826,1.0342409118098395,0
7116,2.047712564468384,-0.7964041752820373,-1.066210453140548,0.8641650954654232,178,公益,5.097917556762695,-0.3682376243833775,-0.8756211073497018,0.6656883492294822,0
40673,4.962224960327148,0.23804310704209133,0.30945386556684223,-0.12660818772846916,178,新造型,2.868394136428833,-0.18271370903320733,-0.2868306497879215,0.21402638670870092,0
8988,2.6822257041931152,0.1393787884511761,0.550357758815516,-0.8018829329975162,178,时分,1.764893651008606,-0.20036917227799372,0.9269143931223371,-0.40480740042756364,0
2188,3.063783645629883,1.7717972237116097,1.1731485609392482,-1.1521799275254643,179,睫毛膏,3.166611671447754,1.5184920430119826,1.2862108476285627,-1.5506262637185872,1
5931,2.324078321456909,-0.23249396252036414,-0.1461025962528402,-0.6414677193770916,179,柳橙,1.3845500946044922,-0.41665757417770627,0.29279612106904973,0.07050175228768159,0
71493,4.606024742126465,-0.6060319878259707,-1.2619302498950067,1.4571939385624026,179,早班,2.985914707183838,-0.9394998894044246,-1.4177605401358853,1.2156461305102104,0
8052,2.79219388961792,-0.42242732113740766,0.8182713714522761,-0.03300169262888904,179,国道,4.061339855194092,0.4777343479456649,-0.42477937970666224,-0.06501416385691665,0
14514,2.7880163192749023,-0.5108439522278669,-0.5833870862436773,0.36945540096903473,179,危机,1.8312082290649414,-0.64006892737552,0.26353295114493497,0.3294925447776308,0
2188,3.063783645629883,1.7763998199130926,1.1443985041561906,-1.1445107370224217,179,睫毛膏,3.166611671447754,1.5724952423838754,1.0603902357145751,-1.5156468362224222,1
5931,2.324078321456909,-0.3585333025853512,-0.2096335703089181,-0.34162835473165076,179,柳橙,1.3845500946044922,-0.5259104299301602,0.16767526615060988,0.3864275254711242,0
71493,4.606024742126465,-0.6294776396949435,-1.3215730898819062,1.527536216109033,179,早班,2.985914707183838,-0.8419562248537725,-1.3944044544718668,1.1256287482961191,0
8052,2.79219388961792,-0.3277228633630354,0.8356813246939931,-0.36650305000738354,179,国道,4.061339855194092,0.4080043411572295,-0.5836361351361498,-0.3766501642114845,0
14514,2.7880163192749023,-0.46066601426976195,-0.44887316865935944,0.3251059256524279,179,危机,1.8312082290649414,-0.612632928757172,0.7499750877428292,0.38024072666667275,0
38750,5.393344402313232,-0.2827575630119514,-0.20596677220088325,0.5001164747511817,180,利益,5.911203861236572,-0.5258349594612077,-0.9305358591283791,0.6922691055872028,0
16192,1.924750804901123,-0.6214807465772926,-0.5888076247313063,0.4128573252488856,180,蛋蛋,3.1951546669006348,-0.6200022468803804,-0.3723229736515887,0.5148608624855336,0
